surname,caste,source_url,gothram,region,example_full_names
BIRIGI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BIRRA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BIRRU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BIRUDHULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BIRUSU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITLU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITRAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITRAATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITRAGUNTA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITTAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITTAGUNTA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITTALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITTI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BITTLINGU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BIYAAMLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOBBALI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOBBILI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOBBILLAPAATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOCHHA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOCHIPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOCHU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODAGALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODAKUNTA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDAPAATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDHALOORI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDHANAPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDUNA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDUPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODDURAIE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODEM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODHAKARULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODHATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODICHERLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODIGALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BODIGE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOGA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOGAAVATHINI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOGABATHNI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOGGARA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOGGARAPU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOGGAVARAPU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOJJA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOJJALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOKKA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLIGADDHA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLAPATHNI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLAPRAGADA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLARAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLAVATHINI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLIBATHULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLUBATHINI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLUPADUGULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLUPALLE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLUPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLUPATHINI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOLLUPATNI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMADI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMAKANTI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMANA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMANCHU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMARA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMARLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMAVARAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMERI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMERLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMIDAALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMMIREDDYPALLE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOMUDAALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONAALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONAGIRI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONAKARTHA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONAKARTHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONAKURTHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONGARAALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONGARALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BONUONDA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODAKURTHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODAPAATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODHA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODHARAAJU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODHE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODICHERLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOODIDHAPANDU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOGI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOGU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOKA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOLAAPRAGADA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOMANIPALLE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOONI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORAADA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORAGILLU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORGAPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORGULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORGUPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORUGUPOODI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORUNALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOORUPALLY,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOSAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOSAANI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOSUKONDA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOTLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOOYA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOPPA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOPPU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BORGULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BORLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BORRA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BORRIGALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BORUGULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BORUNAALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTHAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTHU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTHULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTTA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTTABATINI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTTE,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTTHA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BOTTU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BRAHMMA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BRUHADAARANYA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BRUHASPATHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BRUHATHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUCHHERLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDAARAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDABATHINI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDABATHULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDETI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDHABATTHNI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDHABATTHULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDHABATTULA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDHAVARAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDHAVARAPU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDDI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUDHAARAPU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUGGA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUKKAPATNAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUKKAPINDLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUKKAPURAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BULAPAKURTHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BULASARA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BULLANKI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BULUSU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BULUSUPAADU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BURAKA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BURIDI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BURRA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BURUGUPALLY,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUSSAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUSTHAPURAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUTHDI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUTHUDI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUTTALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BUTTI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BYNIGIRI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
BYRU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAADA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAADARLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAADHARA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAGALLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAGANTI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAKA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAKALAITU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAKALETI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAKALI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAKKA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAMANAPALLI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAMARA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAMARAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAMARLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAMARRU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAMARTHI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAPAA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAARATI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAARU,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAARUGUNDLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAARUMUNTHALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAATLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAVALAPUDI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAAVALI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHADALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHADALAVADA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHADALAWADALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHADARLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHADURLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAGALETI,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAGANDLA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAKKA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAKKALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAKKANADHAM,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAKKARA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAKKERAKOTA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
CHAKKIRALA,Padmasali,https://padmasalisurnames.blogspot.com/2015/08/list-of-all-padmasali-surnames.html,,Andhra Pradesh,
