surname,caste,source_url,gothram,region,example_full_names
KUMBAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KUMMAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KUNAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KUNDOOR,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KUNDUR,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KUNTA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KURA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KURRE,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KURUGUNTLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
KUTURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
LAKKADI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
LAKKIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
LANKALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
LANKIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
LEVAKU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
LINGALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADADI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADANA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADAPATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADATHALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADDIRALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADDIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADDURI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MADIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALE,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALIREDDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALKIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLAREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLAVARAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLELA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLEMALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLEPALLY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLEREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MALLU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MAMIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANCHIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANDA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANDADI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANDALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANDEPUDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANDHAPATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANEELA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANNEM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANNURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MANUKONDA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARKALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARRI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARTHALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARTHULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MARYADA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MAVURI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MEDA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MEDAPATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MEENIGA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MEKALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MEKAPOTHU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MEREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MERUPATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
METHUKU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
METHUKUPALLY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
METTU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MINUMULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MINUPURI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MITTA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MODSU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOGALI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOGILI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOGULLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOLLURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOOLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOPURI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOPURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MORA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOTAKATLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MOTHE,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUDDAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUDDASANI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUDIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUDIUM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUDUGANTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUDUSANI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUKKALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUKKAMALLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUKKARA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUNAGALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUNDAYEDHULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUNNANGI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUPPIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MURAMREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MURUKUTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUSUKU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUTCHALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUTHYALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
MUVVA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NADEGOUD,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NADEGOUNI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAGIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAGILLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAGIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAGOLU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAGULAPALLY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NALAMALPU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NALLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NALLAGUNDLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NALLAMILLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NALLAVELLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NALLU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NANDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NANDU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NANDYALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NARAHARI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NARALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NARAPUREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAREDLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NARRA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NARU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NATLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NAYANI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NEELAPU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NEMALIDINNE,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NERELLAPALLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NERLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NIDARA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NIMMA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
NUKARAJU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
OLADRI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
ORUGANTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PABBATHI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PADALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PADOORU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAGADALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAIDIPALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAILLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAKANATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PALLAKA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PALLAMREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PALLY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PALWAI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAMIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAMUDURTHY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAMURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PANDUGA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PANYALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PAPPU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PARADARAMI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PARISHALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PARLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PARLAPALLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PASHAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PATHURI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PATIL,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PATLOLLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PATTEM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PEDABALLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PEDDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PEDDIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PEKETI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PELLAKURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PENTAPARTHI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PERAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PERIPYDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PIDATHALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PIDINTLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PILLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PINDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PINGILI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PINNAPUREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PISATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PITTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POCHAMPALLY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POLICE,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTHA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTHAMSETTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTHIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTHOLLU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTHUGANTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTHUKA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
POTU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULAGAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULIKANTI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULIKUNTA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULIMAMIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULLANGARI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PULSERU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PUNURU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PUPPIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PURITIPATI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PUTCHAKAYALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
PUTTA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAAMANA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAGHUNAYAKULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAJIDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAJOLU,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RALLABANDI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAMALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAMIREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RAVULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
REDDIBATTULA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
REDDYPALLI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
REDDYREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
REDREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
REGALLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
RONDLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
SABBELLA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
SADALA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
SAJJANAREDDY,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
SAKAM,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
SALUVENDRI,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
SAMA,Reddy,http://reddyjanasangham.blogspot.com/2012/11/reddy-surnames-and-gothrams.html,,Andhra Pradesh,
